date,cme_count_24h,earth_directed_cme_count_72h,max_cme_speed_72h,mean_cme_speed_72h,mean_cme_half_angle_72h,impact_count_24h,flare_count_24h,m_flare_count_72h,x_flare_count_72h,prior_day_max_kp,prior_3day_mean_kp,target_kp
2026-03-31,5.0,5.0,1719.0,779.4285714285714,20.928571428571427,0.0,1.0,1.0,1.0,0.0,0.0,6.67
2026-04-01,6.0,8.0,1719.0,761.4,18.466666666666665,0.0,2.0,0.0,1.0,0.0,0.0,6.67
2026-04-02,8.0,12.0,1719.0,713.8947368421053,18.57894736842105,0.0,2.0,0.0,1.0,0.0,0.0,6.67
2026-04-03,11.0,15.0,1220.0,569.2,19.0,0.0,1.0,1.0,0.0,5.67,1.89,5.67
2026-04-04,1.0,11.0,1220.0,540.05,20.3,0.0,2.0,3.0,0.0,6.67,4.113333333333333,0.0
2026-04-05,1.0,7.0,1220.0,563.7692307692307,23.307692307692307,0.0,4.0,7.0,0.0,5.67,6.003333333333333,0.0
2026-04-06,0.0,1.0,502.0,418.0,20.5,0.0,0.0,6.0,0.0,0.0,4.113333333333333,0.0
2026-04-07,0.0,1.0,502.0,502.0,15.0,0.0,0.0,4.0,0.0,0.0,1.89,0.0
2026-04-08,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2026-04-09,5.0,0.0,431.0,358.4,28.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-10,2.0,1.0,431.0,362.0,24.857142857142858,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2026-04-11,4.0,1.0,763.0,402.90909090909093,21.545454545454547,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2026-04-12,1.0,1.0,763.0,421.2857142857143,14.857142857142858,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2026-04-13,3.0,1.0,763.0,439.125,13.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-14,3.0,1.0,1065.0,568.5714285714286,14.428571428571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-15,4.0,1.0,1065.0,497.4,18.2,0.0,0.0,0.0,0.0,0.0,0.0,5.67
2026-04-16,7.0,0.0,1065.0,569.4285714285714,24.0,0.0,0.0,0.0,0.0,0.0,0.0,5.67
2026-04-17,4.0,1.0,914.0,506.06666666666666,24.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,5.67
2026-04-18,4.0,1.0,914.0,501.53333333333336,24.866666666666667,0.0,0.0,0.0,0.0,0.0,0.0,5.67
2026-04-19,2.0,1.0,677.0,390.2,21.9,0.0,0.0,0.0,0.0,5.67,1.89,0.0
2026-04-20,1.0,1.0,709.0,375.2857142857143,20.857142857142858,0.0,0.0,0.0,0.0,5.67,3.78,0.0
2026-04-21,0.0,1.0,709.0,464.0,17.333333333333332,0.0,0.0,0.0,0.0,0.0,3.78,0.0
2026-04-22,6.0,1.0,751.0,477.85714285714283,20.285714285714285,0.0,0.0,0.0,0.0,0.0,1.89,0.0
2026-04-23,0.0,0.0,751.0,439.3333333333333,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-24,9.0,3.0,1046.0,619.1333333333333,24.933333333333334,0.0,6.0,6.0,0.0,0.0,0.0,0.0
2026-04-25,7.0,5.0,1744.0,819.0,28.875,0.0,5.0,9.0,2.0,0.0,0.0,0.0
